# YTID,start_seconds,end_seconds,event_label
ModPi5wqpBA,210.0,220.0,['Scratching_(performance technique)']
MouzAkWX1NI,560.0,570.0,['Cheering']
MpVmGTnWeLM,160.0,170.0,['Church_bell']
Mpc2TsEVNVE,60.0,70.0,['Cheering']
MpcjhfT2HIA,50.0,60.0,['Cheering']
Mpr4Rq1VCm4,0.0,10.0,['Bark']
MpwZDLFFJoc,0.0,10.0,['Fireworks']
MqQZ2iQdiAA,300.0,310.0,['Church_bell']
Mqfm03TuWRY,68.0,78.0,['Bark']
Mqt9NteKs-0,90.0,100.0,['Bark']
Mqz48oYeJPk,230.0,240.0,['Scratching_(performance technique)']
MrA9qaZhOvE,130.0,140.0,['Scratching_(performance technique)']
MrPtLkKdXUQ,10.0,20.0,['Cheering']
MrQyCfGxIww,20.0,30.0,['Camera']
MrZ0dUBSiPk,0.0,10.0,['Fireworks']
MribP6VXJJA,14.0,24.0,['Fireworks']
Ms24Yu3FxSU,130.0,140.0,['Cheering']
Ms4jq0QmN8w,330.0,340.0,['Scratching_(performance technique)']
MsJCoPVZS14,0.0,10.0,['Fireworks']
Msy4mmS1DYc,110.0,120.0,['Doorbell']
MtaI8hqZzi0,30.0,40.0,['Scratching_(performance technique)']
Mtq6oLnskWc,20.0,30.0,['Bark']
MuJdGTX7t68,50.0,60.0,['Cheering']
MuOlhZI3RA0,330.0,340.0,['Cheering']
MuTOyn2TLNQ,200.0,210.0,['Church_bell']
MueRxCgHhkY,450.0,460.0,['Cheering']
Mv8DzMws7gY,520.0,530.0,['Bark']
MvHHLh4BDF0,0.0,10.0,['Fireworks']
MvHpNzDpC6Q,50.0,60.0,['Burping_and_eructation']
Mvp86GYvqYU,10.0,20.0,['Fireworks']
Mw4vSG4rvqE,30.0,40.0,['Cheering']
MwF7p3PL1q4,200.0,210.0,['Bark']
Mwh8lgGRh4I,200.0,210.0,['Cheering']
Mx6ys7J6aw0,30.0,40.0,['Meow']
MxAaOqLVdvA,350.0,360.0,['Scratching_(performance technique)']
MxnBobj0ZHA,0.0,10.0,['Fireworks']
MxoLkvlOXYs,30.0,40.0,['Cheering']
MyWV45iaSn8,200.0,210.0,['Cheering']
Myrhh_-F-t0,90.0,100.0,['Bark']
MyynM86uA3E,320.0,330.0,['Fireworks']
Mz2C__2YIrY,240.0,250.0,['Bark']
Mz4QcwFq18k,30.0,40.0,['Cheering']
MzdDNFd9rps,130.0,140.0,['Fireworks']
Mzmx2LyCK54,10.0,20.0,['Cheering']
N-Hfef5vL8Q,150.0,160.0,['Shout']
N-OWf_McWnA,30.0,40.0,['Fireworks']
N-TudNlYf8o,20.0,30.0,['Burping_and_eructation']
N-UeTwaW5UQ,30.0,40.0,['Bark']
N-bq1wiDUAU,18.0,28.0,['Cheering']
N-jLdbe1XOk,0.0,10.0,['Cheering']
N00i2lNNn10,100.0,110.0,['Fireworks']
N08RnLtfpDU,60.0,70.0,['Burping_and_eructation']
N0PB28mMD58,70.0,80.0,['Scratching_(performance technique)']
N0PFWOgv3gw,40.0,50.0,['Fireworks']
N0Tb2qyF5g8,100.0,110.0,['Fireworks']
N0s7ytRTcQo,20.0,30.0,['Camera']
N1LVaSJmADM,100.0,110.0,['Scratching_(performance technique)']
N1RXrSfT4LI,30.0,40.0,['Fireworks']
N1heffHp3vU,16.0,26.0,['Bark']
N1qCDob0nAk,160.0,170.0,['Fireworks']
N25QXGVVXog,30.0,40.0,['Meow']
N2yV8eiloAk,0.0,5.0,['Fireworks']
N3K_lqcSTjo,10.0,20.0,['Scratching_(performance technique)']
N3LrzhdA36o,50.0,60.0,['Scratching_(performance technique)']
N3RaZUszq3w,0.0,4.0,['Meow']
N3b054jtEK0,320.0,330.0,['Cheering']
N3ti-IsUctU,140.0,150.0,['Shout']
N3yYqbfZIyY,460.0,470.0,['Cheering']
N4MAimj1nC8,340.0,350.0,['Bark']
N4QGTrobCxs,30.0,40.0,['Bark']
N5aZ_RYu8ZE,30.0,40.0,['Bark']
N6BwVIXwbN8,270.0,280.0,['Cheering']
N6Se97UCydE,50.0,60.0,['Shout']
N6vE__0mWz0,30.0,40.0,['Church_bell']
N6wLJmUEwAw,130.0,140.0,['Burping_and_eructation']
N76s_AReZv8,20.0,30.0,['Fireworks']
N7iDQAvrfyY,60.0,70.0,['Scratching_(performance technique)']
N7xX46lbDho,290.0,300.0,['Church_bell']
N880W1uD5m4,30.0,40.0,['Burping_and_eructation']
N8CmyYsEdAs,40.0,50.0,['Cough']
N8G5I2Zp0Bk,30.0,40.0,['Cheering']
N8JDrbBid7I,490.0,500.0,['Fireworks']
N8PVU28c7vE,360.0,370.0,['Burping_and_eructation']
N8VcT5EwOLw,30.0,40.0,['Bark']
N8kUY9Su0Jw,20.0,30.0,['Meow']
N8lqrPSpZp4,120.0,130.0,['Doorbell']
N8mKTX27pV0,50.0,60.0,['Scratching_(performance technique)']
N8o5qLz5974,10.0,20.0,['Bark']
N94LiK5yIyw,210.0,220.0,['Cheering']
N9ymH2-S8Go,240.0,250.0,['Cheering']
N9zrW6GmJ9U,110.0,120.0,['Burping_and_eructation']
NAHLlD2NBoM,10.0,20.0,['Bark']
NAbto3W5uzA,30.0,40.0,['Church_bell']
NAiiWeGr97g,0.0,10.0,['Camera']
NAj_Q_IBlUM,40.0,50.0,['Church_bell']
NAk6vzJOMKA,20.0,30.0,['Scratching_(performance technique)']
NBR-XVmJNjQ,60.0,70.0,['Burping_and_eructation']
NBadVgTI6SI,40.0,50.0,['Cheering']
NBhpjYJsQ_g,160.0,170.0,['Cheering']
NBzwmDBiKec,30.0,40.0,['Meow']
NC7tNJlgRWg,230.0,240.0,['Shout']
NCCvwbnU-xY,30.0,40.0,['Cheering']
NCdc6zv3jyA,50.0,60.0,['Bark']
NCmCBLYVqXo,16.0,26.0,['Bark']
NCu2HeuuMjE,70.0,80.0,['Cheering']
NDUd3K00SQw,40.0,50.0,['Bark']
NDsC25x_gUI,60.0,70.0,['Bark']
NDu1H9exFmU,50.0,60.0,['Bark']
NDwzAaOHZ90,270.0,280.0,['Cheering']
NDx-TsDJXOM,0.0,10.0,['Scratching_(performance technique)']
NEJJBsoFsrQ,90.0,100.0,['Doorbell']
NEPpQIxHOks,40.0,50.0,['Scratching_(performance technique)']
NEefwAxu3Bk,340.0,350.0,['Bark']
NEl2qDM0Ih0,60.0,70.0,['Cheering']
NFJUcL27wIA,40.0,50.0,['Bark']
NFVilfI5hBg,70.0,80.0,['Shout']
NFiIMxAQex0,40.0,50.0,['Cheering']
NG7E49F08uM,160.0,170.0,['Cheering']
NG7Hd19eAIQ,20.0,30.0,['Scratching_(performance technique)']
NG7wREtI4EM,80.0,90.0,['Cheering']
NGpQ6afYEW4,150.0,160.0,['Shout']
NH08Sm5tDQI,40.0,50.0,['Fireworks']
NI2v8B5LWWY,330.0,340.0,['Scratching_(performance technique)']
NIBQTp7wecM,0.0,10.0,['Burping_and_eructation']
NIRWqt5OX5M,10.0,20.0,['Shout']
NIf9_F-YI28,80.0,90.0,['Cheering']
NIn-BnC6S1M,0.0,10.0,['Shout']
NJRaCbWOlwk,40.0,50.0,['Scratching_(performance technique)']
NJpgFHYA7NY,50.0,60.0,['Bark']
NKPqX8Y5uQI,30.0,40.0,['Meow']
NL63n_7vYSY,30.0,40.0,['Burping_and_eructation']
NM44rItsyNw,90.0,100.0,['Cheering']
NMQ96Tk_ucE,190.0,200.0,['Scratching_(performance technique)']
NMmxaEYQXt4,110.0,120.0,['Church_bell']
NN-9luBue0k,480.0,490.0,['Cheering']
NN7YD27IZY4,70.0,80.0,['Bark']
NOAHDzxnMXY,240.0,250.0,['Cheering']
NOJvxapLBD8,0.0,10.0,['Meow']
NON7PC_GaWc,30.0,40.0,['Cheering']
NOO8-Rzj50c,40.0,50.0,['Shout']
NOPfN1xFzMY,470.0,480.0,['Shout']
NP0N5xZtLHI,240.0,250.0,['Cheering']
NPN5d0aCbLw,30.0,40.0,['Meow']
NPYzpx98-8I,90.0,100.0,['Cheering']
NPbyZt1LJl4,10.0,20.0,['Fireworks']
NPns9k47czE,0.0,10.0,['Meow']
NPpuNAmI9lE,10.0,20.0,['Bark']
NPzW4bC2MUU,90.0,100.0,['Burping_and_eructation']
NQ5i6NLkVqY,0.0,10.0,['Shout']
NQEBb-mJ1Og,50.0,60.0,['Church_bell']
NQFYt43s7Qs,30.0,40.0,['Scratching_(performance technique)']
NQIaL5I1P_g,60.0,70.0,['Shout']
NQdeJAmtjYI,60.0,70.0,['Scratching_(performance technique)']
NQpQcW3AbIY,120.0,130.0,['Cheering']
NRBt6ozCHSE,30.0,40.0,['Cheering']
NRMU3x_FJUU,270.0,280.0,['Cheering']
NRl7XxV0u60,30.0,40.0,['Cheering']
NRt7o226pQY,240.0,250.0,['Church_bell']
NSBAv1UxHB4,20.0,30.0,['Cough']
NSDZEssXAKc,80.0,90.0,['Cheering']
NSZlIINgqZg,30.0,40.0,['Meow']
NSkOn1Vrmzg,190.0,200.0,['Scratching_(performance technique)']
NT1ZO08E9us,20.0,30.0,['Cheering']
NTUI2dfn19w,50.0,60.0,['Fireworks']
NTwtl5HXYTE,50.0,60.0,['Cough']
NU2G7PzEy2U,80.0,90.0,['Cheering']
NU9OTPaiOx8,120.0,130.0,['Cheering']
NUYsDD_mADk,20.0,30.0,['Fireworks']
NUjyTAR-bB4,40.0,50.0,['Cheering']
NV8Xl73FEWk,20.0,30.0,['Fireworks']
NV_I6FTaqwA,70.0,80.0,['Cheering']
NVn7MWGnc7s,160.0,170.0,['Cheering']
NW0GQyXyiQs,30.0,40.0,['Church_bell']
NWZNlakWtlA,5.0,15.0,['Meow']
NXHOhraHQ_4,360.0,370.0,['Cheering']
NXmHc-Q3zns,70.0,80.0,['Cheering']
NXpuTD8Ce1M,30.0,40.0,['Bark']
NXuDcde34XI,190.0,200.0,['Cheering']
NYAp1_lGI4k,270.0,280.0,['Cheering']
NYEkruse4c0,100.0,110.0,['Cheering']
NYKMC_2LdJM,20.0,30.0,['Scratching_(performance technique)']
NZMDi4ZRjjQ,50.0,60.0,['Bark']
NZXWw07yLNA,90.0,100.0,['Bark']
NZb81W6jugg,240.0,250.0,['Church_bell']
N_5Xf4hpanE,100.0,110.0,['Bark']
N_B7kj3vowM,50.0,60.0,['Cheering']
N_QnsxA1Do4,30.0,40.0,['Fireworks']
N_bL5F7K9IA,10.0,20.0,['Church_bell']
N_ggss-wQmQ,40.0,50.0,['Burping_and_eructation']
N_iU_buIO6Q,40.0,50.0,['Cheering']
N_jDgF9pC10,60.0,70.0,['Fireworks']
Na4uBvnOGmQ,60.0,70.0,['Scratching_(performance technique)']
NaCgGzr0KFQ,90.0,100.0,['Cheering']
NaIF-ixt_bM,0.0,10.0,['Shout']
NaQBmKBp1Xg,10.0,20.0,['Bark']
NasOJeKaj8I,5.0,15.0,['Meow']
Nb5phOgfmpc,60.0,70.0,['Cheering']
NbeZSKM9HHo,120.0,130.0,['Shout']
NbjuIxKz0ps,60.0,70.0,['Scratching_(performance technique)']
NbnFqQ1qiBw,0.0,10.0,['Scratching_(performance technique)']
NbsVSd4QNY0,0.0,10.0,['Shout']
Nc5jXJ3g2iI,21.0,31.0,['Meow']
NcJXjpxZUNE,30.0,40.0,['Scratching_(performance technique)']
NcT5SrrknwE,250.0,260.0,['Cheering']
NcYWKf2-LZk,70.0,80.0,['Bark']
NcbFGf433Lc,140.0,150.0,['Shout']
Nd4nFQltKDo,20.0,30.0,['Fireworks']
NdECTCbDRa0,40.0,50.0,['Shout']
NdgoQlsed1Q,30.0,40.0,['Meow']
Ne84AGAkNcg,170.0,180.0,['Bark']
NeWW30WZjPc,10.0,20.0,['Bark']
NeegGjWqmmk,280.0,290.0,['Scratching_(performance technique)']
NejZKiTtMoA,140.0,150.0,['Shout']
NeqHDnXQlm4,100.0,110.0,['Scratching_(performance technique)']
NfUONhpVA0Q,30.0,40.0,['Cough']
NfZ7Ds9txTs,30.0,40.0,['Cheering']
Nfjob0snU5Y,20.0,30.0,['Cough']
NfnV6eRkAg8,20.0,30.0,['Cheering']
Nfnb-HtBcrI,26.0,36.0,['Cheering']
NfpAM6Sdjkw,30.0,40.0,['Fireworks']
Ng0IR-V8t9k,7.0,17.0,['Bark']
Ng19bcC0rLU,150.0,160.0,['Burping_and_eructation']
Ng9Aonr24m8,200.0,210.0,['Scratching_(performance technique)']
NgDUtTSYq6M,440.0,450.0,['Burping_and_eructation']
NgJHpkOu9G4,10.0,20.0,['Scratching_(performance technique)']
NgPlwvg7UZw,190.0,200.0,['Cheering']
Nh-0sVtY4p8,18.0,28.0,['Meow']
NhNdoSuYpHY,150.0,160.0,['Scratching_(performance technique)']
NhTqiLz6RyQ,60.0,70.0,['Cheering']
Nhk3HCK-5ns,10.0,20.0,['Burping_and_eructation']
NhlTvkVz9hY,60.0,70.0,['Cheering']
Nhv2vLJf0jM,140.0,150.0,['Cough']
NiCeTVLFf5o,60.0,70.0,['Scratching_(performance technique)']
NiKO8eGbovI,0.0,10.0,['Fireworks']
NiTOIQC6bh4,20.0,30.0,['Cheering']
NilgUbenK9w,170.0,180.0,['Burping_and_eructation']
NiviOeDc1jQ,10.0,20.0,['Burping_and_eructation']
Nj6k2Ga-dkM,30.0,40.0,['Fireworks']
Nj8XdDrE5k0,70.0,80.0,['Cheering']
NjI963ltuI4,200.0,210.0,['Shout']
NjRzmXrLCJQ,140.0,150.0,['Shout']
NjwL7O9HUys,170.0,180.0,['Shout']
NlNaUpYSagQ,400.0,410.0,['Church_bell']
NlkcSJr9pns,50.0,60.0,['Bark']
NlsuKPt6EGo,0.0,10.0,['Bark']
NmKVkgXB64g,280.0,290.0,['Church_bell']
NmPeY7u7k84,70.0,80.0,['Burping_and_eructation']
NmS72t1k1ks,60.0,70.0,['Scratching_(performance technique)']
Nmnn2v5DIeg,30.0,40.0,['Cheering']
NmoYmlDjaxA,90.0,100.0,['Fireworks']
NmvvgEdV4dw,150.0,160.0,['Bark']
NnD1zgPHmDI,0.0,10.0,['Bark']
NnE48n31U5s,190.0,200.0,['Scratching_(performance technique)']
NnGz2D1xxoQ,40.0,50.0,['Church_bell']
NnIZECcyj28,100.0,110.0,['Fireworks']
NnSQgDt_CZg,60.0,70.0,['Cheering']
Nn_YaN5M7QE,0.0,10.0,['Burping_and_eructation']
NnbTscawCJ8,170.0,180.0,['Shout']
No2Gj-bDhOY,30.0,40.0,['Cheering']
NoCnEyCyJJY,0.0,10.0,['Scratching_(performance technique)']
NohVPo_E4k4,30.0,40.0,['Shout']
NozBw4MAO3w,60.0,70.0,['Cheering']
NpBVPP8_Ogs,220.0,230.0,['Scratching_(performance technique)']
NpU2_AfQL-8,0.0,5.0,['Cough']
NpV2BH8ZE4I,50.0,60.0,['Shout']
NpWMPqpudIw,2.0,12.0,['Fireworks']
Nphf0lffs74,90.0,100.0,['Cheering']
NpmeNdvvHvM,60.0,70.0,['Cheering']
Nq5XjbdUwzg,430.0,440.0,['Fireworks']
NqCj8JL5E7E,40.0,50.0,['Scratching_(performance technique)']
NqD9bVXXsas,10.0,20.0,['Fireworks']
NqnBoaSoGwk,120.0,130.0,['Cheering']
NrPcDPZzMBw,50.0,60.0,['Bark']
Nre5T3Ndo3g,80.0,90.0,['Cheering']
NrtCSOo5ULM,30.0,40.0,['Bark']
Nrtqmn7cJu0,180.0,190.0,['Fireworks']
NsQ88hkfVSI,30.0,40.0,['Shout']
NsXBBl2FxWk,110.0,120.0,['Cheering']
NspNYOkiQdo,510.0,520.0,['Camera']
NtJdN5aK1-U,0.0,10.0,['Meow']
NtiPO-mWbV0,270.0,280.0,['Scratching_(performance technique)']
NtrhGuE0y64,20.0,30.0,['Bark']
Ntt5C1msQS4,4.0,14.0,['Fireworks']
Nu5U05Ei9sE,490.0,500.0,['Fireworks']
NuBv9ocM14I,300.0,310.0,['Fireworks']
NvKiKeShOlU,0.0,10.0,['Burping_and_eructation']
NvN0yU6RGPI,30.0,40.0,['Bark']
NvWIwvrowCE,30.0,40.0,['Fireworks']
NwBNYWz7ZMg,10.0,20.0,['Fireworks']
NwLGaHNFMxs,220.0,230.0,['Scratching_(performance technique)']
NwSknrf00Sc,30.0,40.0,['Cheering']
NwV3546pDkA,210.0,220.0,['Cheering']
Nw_SAdVffek,50.0,60.0,['Scratching_(performance technique)']
NwaFJgwOXHs,10.0,20.0,['Bark']
NwfdXxNB6zs,260.0,270.0,['Church_bell']
Nwl4yAkEYlk,190.0,200.0,['Burping_and_eructation']
NxJOcND869o,50.0,60.0,['Bark']
NxNvadvKDg0,10.0,20.0,['Fireworks']
NxhAoOqdf3s,30.0,40.0,['Meow']
Ny0OirEKP1k,360.0,370.0,['Church_bell']
Ny22wIOxN1M,270.0,280.0,['Church_bell']
NyBNBZE8pM0,50.0,60.0,['Bark']
NyKbLQIqd9M,280.0,290.0,['Cheering']
NymIgUwGPNg,30.0,40.0,['Fireworks']
O-BTCTZMS40,150.0,160.0,['Bark']
O00pY-1s8hs,50.0,60.0,['Burping_and_eructation']
O058gnrHNKo,210.0,220.0,['Cheering']
O0G55BXgGKg,0.0,10.0,['Burping_and_eructation']
O0l0eWgdPCM,130.0,140.0,['Scratching_(performance technique)']
O0zr3c9u24U,100.0,110.0,['Bark']
O1hQioHZ_FA,30.0,40.0,['Doorbell']
O1ju78fTdek,30.0,40.0,['Cheering']
O2FnfsRr6zo,430.0,440.0,['Fireworks']
O2SWTQns2N4,580.0,590.0,['Cheering']
O2hyNW-b24s,70.0,80.0,['Scratching_(performance technique)']
O2xO6yB6ggM,0.0,10.0,['Cough']
O37T33dV2XA,110.0,120.0,['Bark']
O3Fbby8eOCg,180.0,190.0,['Cheering']
O3Vzd6XEX3s,30.0,40.0,['Cheering']
O3nam6VIwgs,30.0,40.0,['Church_bell']
O3v54bJhmXY,80.0,90.0,['Cheering']
O4OK8Ty__xM,90.0,100.0,['Church_bell']
O4OQVGMwlI0,220.0,230.0,['Scratching_(performance technique)']
O4ZjbfTbGgI,0.0,10.0,['Bark']
O4anLUS1V3s,310.0,320.0,['Fireworks']
O4dRxyBgxUk,90.0,100.0,['Cheering']
O4ghpxdGF4o,30.0,40.0,['Meow']
O4iuUBRcBJs,50.0,60.0,['Burping_and_eructation']
O4qXbtvxSNI,270.0,280.0,['Cheering']
O4xS4dp4Jwc,250.0,260.0,['Church_bell']
O53A7A8V-C0,0.0,10.0,['Fireworks']
O5EGxn49f5w,10.0,20.0,['Bark']
O5F7nV7bY1c,210.0,220.0,['Scratching_(performance technique)']
O5m38Le7mVk,150.0,160.0,['Burping_and_eructation']
O5odM9Wb-W4,150.0,160.0,['Church_bell']
O61IKTdt2I0,20.0,30.0,['Cough']
O62q6YOlbVo,120.0,130.0,['Cheering']
O6PehN8qMS8,20.0,30.0,['Fireworks']
O6Vf6o4V5-8,0.0,8.0,['Cough']
O79unoP8YCQ,460.0,470.0,['Scratching_(performance technique)']
O7C5Un4pqr4,30.0,40.0,['Bark']
O7R6HfpaSrk,20.0,30.0,['Bark']
O7YDdyKsfys,30.0,40.0,['Shout']
O7cOZReSFNo,10.0,20.0,['Fireworks']
O7fLmQhzQSA,20.0,30.0,['Cough']
O7qfQl0RtCI,0.0,10.0,['Church_bell']
O8B4Qma2syE,160.0,170.0,['Burping_and_eructation']
O8BFx4vs2aE,90.0,100.0,['Cheering']
O8Byv84x8Vo,30.0,40.0,['Cheering']
O8ZMNDgV5Cw,22.0,32.0,['Meow']
O8jf3XyhkkY,30.0,40.0,['Meow']
O8mumjPXb8g,30.0,40.0,['Cough']
O8pAsSYXXJU,0.0,10.0,['Meow']
O9AiB3ItXxo,200.0,210.0,['Cheering']
O9gmnHd1szk,150.0,160.0,['Fireworks']
O9he2d4L7I4,50.0,60.0,['Shatter']
O9tLHRu-WeY,0.0,10.0,['Bark']
OAATFEGlw3w,40.0,50.0,['Shout']
OAfAqlb-85g,80.0,90.0,['Fireworks']
OAmgCDWYcko,210.0,220.0,['Bark']
OAvsSEMm7Tk,220.0,230.0,['Scratching_(performance technique)']
OB4izLtNUdg,80.0,90.0,['Fireworks']
OBBffdtSXU4,100.0,110.0,['Church_bell']
OBFgL1gfliI,60.0,70.0,['Cough']
OBKwmh8KNSI,0.0,9.0,['Camera']
OBW4J3l5BIc,90.0,100.0,['Burping_and_eructation']
OBnP19wnMpY,30.0,40.0,['Meow']
OCtnodanWEQ,0.0,10.0,['Fireworks']
OD2QkTpEovI,0.0,10.0,['Cheering']
ODZ4ioJCoas,130.0,140.0,['Cheering']
ODqxIHKVBlA,180.0,190.0,['Cheering']
OE9oiH5GldY,180.0,190.0,['Bark']
OEO9rMkpmEY,0.0,10.0,['Fireworks']
OEnMaoNN9NM,70.0,80.0,['Scratching_(performance technique)']
OEqOsdJNX20,10.0,20.0,['Meow']
OEsIbGpwkiM,20.0,30.0,['Cheering']
OFMuodw4aZ4,30.0,40.0,['Cheering']
OFntyOXh36w,60.0,70.0,['Scratching_(performance technique)']
OGXRQKUWoQw,200.0,210.0,['Cheering']
OGlPdhggbEg,0.0,7.0,['Bark']
OGw7IRDLu4w,12.0,22.0,['Meow']
OGziA5OJRPE,26.0,36.0,['Meow']
OH0lCBn64OM,0.0,10.0,['Church_bell']
OHl3bcPeD0M,70.0,80.0,['Fireworks']
OI0lgR2LPB8,30.0,40.0,['Scratching_(performance technique)']
OI7rfwESWVI,280.0,290.0,['Cheering']
OIDeSWPqlgQ,30.0,40.0,['Scratching_(performance technique)']
OIFzDw_DFlE,20.0,30.0,['Scratching_(performance technique)']
OIqOkiIAHQw,10.0,20.0,['Cheering']
OIsusvNXM9E,70.0,80.0,['Cheering']
OJCSMx8Q-dk,180.0,190.0,['Cheering']
OJKw2xeigcc,10.0,20.0,['Burping_and_eructation']
OJY-q_92Id0,210.0,220.0,['Scratching_(performance technique)']
OJ_kfVaQhkw,30.0,40.0,['Cheering']
OJjDafCVsP4,70.0,80.0,['Bark']
OKIoeQXnvis,0.0,10.0,['Bark']
OKLeTCY2bFc,10.0,20.0,['Fireworks']
OKO2fSW8Vxg,50.0,60.0,['Bark']
OKULrsTruIE,0.0,6.0,['Bark']
OKxUqWvZ3wo,0.0,10.0,['Cheering']
OL3MGhas0_o,200.0,210.0,['Cheering']
OLFMoUT37u4,130.0,140.0,['Scratching_(performance technique)']
OLJxcbRWQU4,21.0,31.0,['Meow']
OLSccYz9LW0,0.0,7.0,['Cough']
OLZELNslUjA,7.0,17.0,['Fireworks']
OLaVa5RqV-8,10.0,20.0,['Scratching_(performance technique)']
OLeYpqgertw,60.0,70.0,['Bark']
OLfOEvPSOio,0.0,10.0,['Burping_and_eructation']
OLw8jt79ypY,120.0,130.0,['Burping_and_eructation']
OMLvWr9a3Ls,90.0,100.0,['Bark']
OMUJCxYpD7c,80.0,90.0,['Cheering']
OMZPBXsM9ig,30.0,40.0,['Bark']
OMZmNW_i5lA,27.0,37.0,['Meow']
OMnp0U0dHlk,70.0,80.0,['Scratching_(performance technique)']
ONri6ppvB7k,40.0,50.0,['Scratching_(performance technique)']
OO3AVQqFGmk,30.0,40.0,['Scratching_(performance technique)']
OP0PBSfc9FQ,10.0,20.0,['Scratching_(performance technique)']
OP4jC9XYZ20,30.0,40.0,['Bark']
OP7wbUmwMc8,30.0,40.0,['Bark']
OPZTmhn8UTM,0.0,10.0,['Camera']
OPbnEyFRzlg,0.0,10.0,['Burping_and_eructation']
OQDAyeWTI9U,40.0,50.0,['Shout']
OQwzQLvGJkI,10.0,20.0,['Cough']
ORcybLEMqlI,280.0,290.0,['Scratching_(performance technique)']
ORv4ruBJUlk,140.0,150.0,['Camera']
OSAwM9GMZ3w,310.0,320.0,['Scratching_(performance technique)']
OSBtz_jHHNk,70.0,80.0,['Fireworks']
OSDlW00k4RI,30.0,40.0,['Shout']
OSErUQHDaCU,0.0,3.0,['Meow']
OSKgupt60as,140.0,150.0,['Bark']
OSMSKqxUuE0,30.0,40.0,['Meow']
OSSkUxThA9k,30.0,40.0,['Cheering']
OSigxZuO43Q,30.0,40.0,['Fireworks']
OTAlsxLmOCw,0.0,10.0,['Bark']
OTL42tllm24,0.0,4.0,['Meow']
OTUlo_5GGl4,180.0,190.0,['Shout']
OTcZ7krze3E,0.0,10.0,['Fireworks']
OTmqEuCEXCY,0.0,10.0,['Burping_and_eructation']
OTuMdLyZj-0,350.0,360.0,['Scratching_(performance technique)']
OUCFQe0sQ1A,30.0,40.0,['Meow']
OUCpInEvtVc,100.0,110.0,['Cheering']
OVRNvfwS3yA,100.0,110.0,['Scratching_(performance technique)']
OVS0Z30_mMU,20.0,30.0,['Bark']
OVpBNJbi47k,200.0,210.0,['Cheering']
OWFZzr_NKL0,70.0,80.0,['Cheering']
OWMY3Uzpu5Y,160.0,170.0,['Fireworks']
OWslLEF9YdM,0.0,10.0,['Shout']
OXvrQ0XIAeM,360.0,370.0,['Church_bell']
OY0C3SHlmVc,10.0,20.0,['Bark']
OY6JysB_T9U,40.0,50.0,['Fireworks']
OYP80z4_qyc,190.0,200.0,['Cheering']
OYtpHDpo8eQ,550.0,560.0,['Fireworks']
OZ-82QD6z6I,20.0,30.0,['Cough']
OZF9o424t5o,130.0,140.0,['Scratching_(performance technique)']
OZIDHwNHQhY,60.0,70.0,['Church_bell']
OZXgXLbdwbI,20.0,30.0,['Cheering']
OZjnP1l_gkI,20.0,30.0,['Bark']
OZkrXNfrYUA,0.0,10.0,['Cheering']
O_U_Ddfk30g,90.0,100.0,['Cheering']
O_wSgt9a0jw,60.0,70.0,['Camera']
Oa_s_3HI-HY,340.0,350.0,['Scratching_(performance technique)']
Oay1RB-XX1Q,30.0,40.0,['Meow']
ObA0D5KrUlo,30.0,40.0,['Bark']
ObGDIlc04qU,10.0,20.0,['Burping_and_eructation']
ObLL5EaiCCg,30.0,40.0,['Cheering']
ObN_NQuehYI,90.0,100.0,['Bark']
ObxCM37VgAY,30.0,40.0,['Shout']
OcUFNmLLP48,30.0,40.0,['Shout']
OcsJ_i9x5Ac,80.0,90.0,['Cough']
OdXdnGH1Yew,120.0,130.0,['Scratching_(performance technique)']
OdiE2U7QzI4,140.0,150.0,['Bark']
Oeh4jPvRmhE,30.0,40.0,['Cheering']
OehLDDJ_C1g,30.0,40.0,['Bark']
OfuIA5h4du0,110.0,120.0,['Cheering']
OfzxOAoWMzU,40.0,50.0,['Scratching_(performance technique)']
Og-i7dr9kIo,50.0,60.0,['Fireworks']
Og56eYkPAvE,0.0,10.0,['Bark']
OgAcXBL5weA,40.0,50.0,['Shout']
OgglCLcEcWU,40.0,50.0,['Bark']
Ogi50QQlmFo,270.0,280.0,['Church_bell']
Ogr0kKdEvzw,0.0,10.0,['Burping_and_eructation']
Oh1DR43tRSE,60.0,70.0,['Bark']
OhDQA2Tkwxs,20.0,30.0,['Cough']
OhGTXT7S9Po,270.0,280.0,['Scratching_(performance technique)']
OhGYGRoLcH8,20.0,30.0,['Cheering']
OhNkMV4Av5A,80.0,90.0,['Scratching_(performance technique)']
OhXfeQ97Y7k,0.0,10.0,['Shout']
OhZVsv0N53s,30.0,40.0,['Bark']
Oi2YimIO3i4,0.0,10.0,['Bark']
OiD10dmmCG0,20.0,30.0,['Fireworks']
OiOKQTpaXOU,30.0,40.0,['Burping_and_eructation']
OiVf4YN6F04,110.0,120.0,['Cheering']
Oibo9F9g4M0,270.0,280.0,['Bark']
Oir5z4t9-O4,420.0,430.0,['Scratching_(performance technique)']
OiuHkXGhX20,30.0,40.0,['Bark']
OjKDhzK5Lvo,10.0,20.0,['Fireworks']
OkF1N7juzxI,370.0,380.0,['Church_bell']
Ok_l9r7ju4s,30.0,40.0,['Meow']
OkqTCIDilNY,60.0,70.0,['Fireworks']
OkrGXuHfgSc,20.0,30.0,['Bark']
